timestamp,open,high,low,close,volume
2025-11-16 21:48:06.136,94100.0,94209.0,93385.0,93523.0,1491.85427
2025-11-16 22:48:06.136,93523.0,94530.0,93025.0,94211.0,2775.49454
2025-11-16 23:48:06.136,94211.0,94578.0,93030.0,94291.0,3222.47996
2025-11-17 00:48:06.136,94291.0,95400.0,93775.0,95323.0,1932.96026
2025-11-17 01:48:06.136,95322.0,95507.0,94750.0,94792.0,861.50098
2025-11-17 02:48:06.136,94791.0,95443.0,94745.0,94982.0,1039.84233
2025-11-17 03:48:06.136,94982.0,95585.0,94982.0,95537.0,811.64791
2025-11-17 04:48:06.136,95536.0,95605.0,94912.0,95137.0,646.7339
2025-11-17 05:48:06.136,95137.0,95301.0,94941.0,95145.0,340.43429
2025-11-17 06:48:06.136,95146.0,95370.0,94933.0,95322.0,404.94642
2025-11-17 07:48:06.136,95323.0,95919.0,95240.0,95678.0,1014.22368
2025-11-17 08:48:06.136,95678.0,96055.0,95561.0,95654.0,1138.75825
2025-11-17 09:48:06.136,95653.0,95900.0,95340.0,95682.0,688.33313
2025-11-17 10:48:06.136,95681.0,95914.0,95567.0,95671.0,215.7525
2025-11-17 11:48:06.136,95670.0,95979.0,95412.0,95592.0,565.84522
2025-11-17 12:48:06.136,95591.0,95606.0,95309.0,95343.0,607.60536
2025-11-17 13:48:06.136,95343.0,95421.0,93583.0,93966.0,3451.87193
2025-11-17 14:48:06.136,93966.0,96088.0,93785.0,94816.0,6339.05932
2025-11-17 15:48:06.136,94817.0,95091.0,93863.0,94013.0,2887.9678
2025-11-17 16:48:06.136,94014.0,94477.0,93107.0,94359.0,3622.09419
2025-11-17 17:48:06.136,94358.0,94439.0,92689.0,92772.0,4255.66082
2025-11-17 18:48:06.136,92772.0,93220.0,92431.0,92567.0,3116.60914
2025-11-17 19:48:06.136,92568.0,92685.0,91631.0,91745.0,4194.62679
2025-11-17 20:48:06.136,91745.0,92291.0,91355.0,92071.0,4773.65659
2025-11-17 21:48:06.136,92072.0,92301.0,91582.0,92024.0,2868.28324
2025-11-17 22:48:06.136,92025.0,92458.0,91889.0,92314.0,1626.93917
2025-11-17 23:48:06.136,92315.0,92365.0,91856.0,92272.0,1162.4656
2025-11-18 00:48:06.136,92273.0,92415.0,91228.0,92195.0,1846.30963
2025-11-18 01:48:06.136,92195.0,92252.0,91658.0,91791.0,1022.17547
2025-11-18 02:48:06.136,91791.0,91791.0,90749.0,90913.0,4155.14807
2025-11-18 03:48:06.136,90913.0,90958.0,89704.0,90872.0,6332.355
2025-11-18 04:48:06.136,90872.0,90883.0,89262.0,90098.0,4468.17613
2025-11-18 05:48:06.136,90098.0,90485.0,89739.0,90245.0,2337.84277
2025-11-18 06:48:06.136,90245.0,90252.0,89410.0,89681.0,1608.3441
2025-11-18 07:48:06.136,89682.0,90574.0,89365.0,90516.0,1640.99577
2025-11-18 08:48:06.136,90516.0,91491.0,90509.0,91250.0,1891.01701
2025-11-18 09:48:06.136,91250.0,91507.0,90910.0,91426.0,789.23612
2025-11-18 10:48:06.136,91427.0,91642.0,91280.0,91610.0,1030.32891
2025-11-18 11:48:06.136,91610.0,91632.0,91257.0,91538.0,734.03475
2025-11-18 12:48:06.136,91538.0,91887.0,91113.0,91541.0,1558.26257
2025-11-18 13:48:06.136,91540.0,91683.0,90928.0,91498.0,1187.13161
2025-11-18 14:48:06.136,91498.0,92534.0,91232.0,91384.0,3452.72074
2025-11-18 15:48:06.136,91414.0,93104.0,91033.0,92943.0,4865.471
2025-11-18 16:48:06.136,92943.0,93851.0,92611.0,93513.0,3060.88498
2025-11-18 17:48:06.136,93512.0,93678.0,92840.0,93270.0,1753.68663
2025-11-18 18:48:06.136,93269.0,93778.0,93144.0,93325.0,2058.20484
2025-11-18 19:48:06.136,93329.0,93621.0,92988.0,93182.0,1275.43967
2025-11-18 20:48:06.136,93182.0,93306.0,92656.0,92789.0,1325.29596
2025-11-18 21:48:06.136,92788.0,93033.0,92450.0,92486.0,1090.12143
2025-11-18 22:48:06.136,92486.0,93430.0,92483.0,93160.0,877.70142
2025-11-18 23:48:06.136,93159.0,93168.0,92734.0,92972.0,864.75698
2025-11-19 00:48:06.136,92973.0,92996.0,91957.0,92417.0,1556.06505
2025-11-19 01:48:06.136,92418.0,92663.0,91949.0,92442.0,1408.43683
2025-11-19 02:48:06.136,92443.0,92873.0,92281.0,92578.0,703.09275
2025-11-19 03:48:06.136,92579.0,92645.0,91671.0,91879.0,1794.29677
2025-11-19 04:48:06.136,91879.0,91973.0,91136.0,91159.0,1522.05731
2025-11-19 05:48:06.136,91160.0,91263.0,90025.0,90450.0,3316.8044
2025-11-19 06:48:06.136,90450.0,91100.0,90272.0,90984.0,2219.01789
2025-11-19 07:48:06.136,90983.0,92029.0,90958.0,91874.0,1398.43685
2025-11-19 08:48:06.136,91874.0,91956.0,91320.0,91466.0,1419.23242
2025-11-19 09:48:06.136,91466.0,91521.0,91068.0,91516.0,772.50572
2025-11-19 10:48:06.136,91516.0,91689.0,91221.0,91307.0,607.55655
2025-11-19 11:48:06.136,91307.0,91772.0,91302.0,91399.0,826.51314
2025-11-19 12:48:06.136,91398.0,91869.0,91203.0,91770.0,810.67991
2025-11-19 13:48:06.136,91770.0,91920.0,91178.0,91383.0,1514.01237
2025-11-19 14:48:06.136,91382.0,91849.0,91027.0,91690.0,1552.6701
2025-11-19 15:48:06.136,91700.0,92393.0,89870.0,89939.0,3545.79797
2025-11-19 16:48:06.136,89938.0,90232.0,89444.0,89908.0,3867.15358
2025-11-19 17:48:06.136,89886.0,90129.0,88888.0,89507.0,3330.48016
2025-11-19 18:48:06.136,89507.0,89741.0,88810.0,89279.0,2935.15364
2025-11-19 19:48:06.136,89279.0,89402.0,88652.0,88888.0,2578.18278
2025-11-19 20:48:06.136,88888.0,89701.0,88617.0,89574.0,3020.93537
2025-11-19 21:48:06.136,89570.0,90854.0,89460.0,90604.0,4236.83062
2025-11-19 22:48:06.136,90603.0,90646.0,90100.0,90481.0,1538.00745
2025-11-19 23:48:06.136,90481.0,91600.0,90481.0,91554.0,2368.00413
2025-11-20 00:48:06.136,91554.0,92306.0,91188.0,91889.0,2080.76055
2025-11-20 01:48:06.136,91890.0,92726.0,91818.0,92601.0,1556.26964
2025-11-20 02:48:06.136,92600.0,92800.0,92326.0,92592.0,920.11338
2025-11-20 03:48:06.136,92594.0,92730.0,92379.0,92444.0,1005.86852
2025-11-20 04:48:06.136,92444.0,92989.0,92131.0,92958.0,911.87591
2025-11-20 05:48:06.136,92958.0,93167.0,92570.0,92604.0,988.4854
2025-11-20 06:48:06.136,92605.0,92852.0,91680.0,91969.0,884.17385
2025-11-20 07:48:06.136,91968.0,92452.0,91803.0,92324.0,842.6245
2025-11-20 08:48:06.136,92325.0,92415.0,92036.0,92118.0,419.09831
2025-11-20 09:48:06.136,92119.0,92132.0,91450.0,91886.0,713.36028
2025-11-20 10:48:06.136,91890.0,92053.0,91604.0,91807.0,527.88501
2025-11-20 11:48:06.136,91807.0,92028.0,91500.0,91941.0,359.48407
2025-11-20 12:48:06.136,91940.0,92008.0,91696.0,91835.0,302.37024
2025-11-20 13:48:06.136,91836.0,92522.0,91503.0,91521.0,1787.48154
2025-11-20 14:48:06.136,91522.0,91711.0,90469.0,91101.0,4251.27575
2025-11-20 15:48:06.136,91104.0,91192.0,89825.0,89880.0,2563.95387
2025-11-20 16:48:06.136,89880.0,89926.0,87473.0,87894.0,9226.68051
2025-11-20 17:48:06.136,87894.0,88167.0,86384.0,87253.0,6612.41479
2025-11-20 18:48:06.136,87253.0,87796.0,86332.0,86499.0,4257.55261
2025-11-20 19:48:06.136,86500.0,87182.0,86109.0,86936.0,4166.45173
2025-11-20 20:48:06.136,86937.0,87155.0,86343.0,86491.0,2502.1782
2025-11-20 21:48:06.136,86492.0,87720.0,86465.0,87335.0,2443.89479
2025-11-20 22:48:06.136,87335.0,88282.0,87259.0,88094.0,2192.13775
2025-11-20 23:48:06.136,88097.0,88223.0,86553.0,86650.0,2672.98513
2025-11-21 00:48:06.136,86650.0,87516.0,86606.0,87281.0,1815.67369
2025-11-21 01:48:06.136,87281.0,87489.0,86836.0,87063.0,1802.88704
2025-11-21 02:48:06.136,87064.0,87083.0,85334.0,85463.0,4529.66264
2025-11-21 03:48:06.136,85463.0,86136.0,85428.0,85807.0,3157.12613
2025-11-21 04:48:06.136,85808.0,86100.0,85387.0,86041.0,1556.87575
2025-11-21 05:48:06.136,86042.0,86347.0,85829.0,86186.0,907.88047
2025-11-21 06:48:06.136,86188.0,86250.0,85531.0,85568.0,1191.21718
2025-11-21 07:48:06.136,85567.0,85753.0,80255.0,84030.0,11014.22449
2025-11-21 08:48:06.136,84027.0,84677.0,83554.0,83633.0,4303.50919
2025-11-21 09:48:06.136,83634.0,83980.0,82082.0,82210.0,4777.37233
2025-11-21 10:48:06.136,82209.0,82890.0,81651.0,82706.0,5202.10014
2025-11-21 11:48:06.136,82706.0,83341.0,82177.0,82315.0,3046.53624
2025-11-21 12:48:06.136,82308.0,83595.0,80614.0,83250.0,10477.74712
2025-11-21 13:48:06.136,83253.0,84411.0,83112.0,84104.0,4554.86752
2025-11-21 14:48:06.136,84103.0,85457.0,83533.0,84812.0,8413.4923
2025-11-21 15:48:06.136,84817.0,85071.0,82698.0,82898.0,6258.47135
2025-11-21 16:48:06.136,82898.0,84899.0,82288.0,84898.0,6667.37098
2025-11-21 17:48:06.136,84898.0,85539.0,84588.0,84847.0,4743.0
2025-11-21 18:48:06.136,84835.0,85076.0,83251.0,84567.0,5427.26297
2025-11-21 19:48:06.136,84568.0,85000.0,84059.0,84185.0,2453.03387
2025-11-21 20:48:06.136,84184.0,84632.0,83433.0,84555.0,3456.40671
2025-11-21 21:48:06.136,84555.0,85403.0,84340.0,85166.0,1889.89214
2025-11-21 22:48:06.136,85166.0,85389.0,84227.0,84254.0,3181.7668
2025-11-21 23:48:06.136,84254.0,85343.0,84089.0,85111.0,2130.91691
2025-11-22 00:48:06.136,85112.0,85611.0,84523.0,84697.0,3187.54288
2025-11-22 01:48:06.136,84696.0,85174.0,84548.0,85139.0,1292.82542
2025-11-22 02:48:06.136,85138.0,85180.0,84248.0,84498.0,1595.81089
2025-11-22 03:48:06.136,84497.0,84571.0,84166.0,84400.0,1073.13606
2025-11-22 04:48:06.136,84399.0,84502.0,83788.0,84200.0,1054.57468
2025-11-22 05:48:06.136,84199.0,84274.0,83835.0,84250.0,754.32106
2025-11-22 06:48:06.136,84250.0,84763.0,84032.0,84600.0,729.84486
2025-11-22 07:48:06.136,84600.0,84635.0,84362.0,84547.0,344.23421
2025-11-22 08:48:06.136,84547.0,84548.0,83903.0,83987.0,1135.3428
2025-11-22 09:48:06.136,83987.0,84312.0,83820.0,83892.0,847.50523
2025-11-22 10:48:06.136,83891.0,84193.0,83450.0,83655.0,1737.19291
2025-11-22 11:48:06.136,83653.0,84308.0,83549.0,84062.0,1522.86099
2025-11-22 12:48:06.136,84061.0,84114.0,83581.0,83844.0,1104.46031
2025-11-22 13:48:06.136,83845.0,84098.0,83611.0,83906.0,673.97217
2025-11-22 14:48:06.136,83908.0,84715.0,83908.0,84453.0,908.14818
2025-11-22 15:48:06.136,84452.0,84544.0,83972.0,84245.0,677.0745
2025-11-22 16:48:06.136,84245.0,84875.0,84184.0,84672.0,874.77727
2025-11-22 17:48:06.136,84672.0,84692.0,84403.0,84524.0,973.55255
2025-11-22 18:48:06.136,84524.0,84651.0,84450.0,84631.0,420.82309
2025-11-22 19:48:06.136,84630.0,84774.0,84462.0,84571.0,443.29418
2025-11-22 20:48:06.136,84571.0,84789.0,84222.0,84433.0,1541.64159
2025-11-22 21:48:06.136,84434.0,84488.0,84222.0,84378.0,503.17052
2025-11-22 22:48:06.136,84377.0,85241.0,84241.0,85030.0,893.6703
2025-11-22 23:48:06.136,85030.0,85140.0,84636.0,84711.0,1030.90126
2025-11-23 00:48:06.136,84711.0,85285.0,84648.0,84935.0,1559.87428
2025-11-23 01:48:06.136,84935.0,86121.0,84910.0,85866.0,2754.21976
2025-11-23 02:48:06.136,85866.0,86315.0,85662.0,85965.0,2573.41509
2025-11-23 03:48:06.136,85965.0,86304.0,85807.0,86295.0,1904.41478
2025-11-23 04:48:06.136,86296.0,86845.0,86139.0,86518.0,2656.13822
2025-11-23 05:48:06.136,86518.0,86561.0,85957.0,86318.0,976.2813
2025-11-23 06:48:06.136,86319.0,86466.0,85830.0,85830.0,783.2526
2025-11-23 07:48:06.136,85831.0,85875.0,85357.0,85752.0,887.73245
2025-11-23 08:48:06.136,85747.0,86171.0,85741.0,86116.0,844.33147
2025-11-23 09:48:06.136,86116.0,86439.0,86047.0,86368.0,526.52424
2025-11-23 10:48:06.136,86368.0,86420.0,86019.0,86030.0,482.75346
2025-11-23 11:48:06.136,86030.0,86394.0,85798.0,86284.0,587.56185
2025-11-23 12:48:06.136,86284.0,86859.0,86230.0,86501.0,1501.45579
2025-11-23 13:48:06.136,86501.0,86917.0,86289.0,86917.0,1497.43808
2025-11-23 14:48:06.136,86918.0,87197.0,86467.0,86530.0,1717.0157
2025-11-23 15:48:06.136,86530.0,87200.0,86422.0,87060.0,1062.33024
2025-11-23 16:48:06.136,87061.0,87502.0,86603.0,86626.0,2678.63092
2025-11-23 17:48:06.136,86626.0,86922.0,86451.0,86700.0,2063.98337
2025-11-23 18:48:06.136,86701.0,87217.0,86669.0,86939.0,2055.15007
2025-11-23 19:48:06.136,86939.0,87643.0,86892.0,87289.0,1854.81987
2025-11-23 20:48:06.136,87290.0,87652.0,87199.0,87430.0,888.78288
2025-11-23 21:48:06.136,87430.0,87979.0,87127.0,87969.0,1838.13923
2025-11-23 22:48:06.136,87969.0,88130.0,87527.0,87967.0,2707.40504
2025-11-23 23:48:06.136,87968.0,88049.0,86712.0,86807.0,2749.47742
2025-11-24 00:48:06.136,86807.0,87198.0,85881.0,86705.0,3724.70232
2025-11-24 01:48:06.136,86705.0,87058.0,86359.0,87041.0,1358.41573
2025-11-24 02:48:06.136,87041.0,88000.0,86998.0,87472.0,2258.62157
2025-11-24 03:48:06.136,87472.0,87739.0,87140.0,87401.0,1933.67877
2025-11-24 04:48:06.136,87405.0,87544.0,86382.0,86685.0,2187.7121
2025-11-24 05:48:06.136,86685.0,87795.0,86629.0,87426.0,1575.6428
2025-11-24 06:48:06.136,87425.0,87471.0,86747.0,86858.0,1242.04381
2025-11-24 07:48:06.136,86858.0,87300.0,86638.0,86996.0,995.93774
2025-11-24 08:48:06.136,86995.0,86996.0,86656.0,86915.0,799.73675
2025-11-24 09:48:06.136,86914.0,86914.0,85776.0,85896.0,1958.25514
2025-11-24 10:48:06.136,85897.0,86152.0,85672.0,86027.0,1827.60905
2025-11-24 11:48:06.136,86027.0,86429.0,85823.0,86255.0,1413.7372
2025-11-24 12:48:06.136,86254.0,86296.0,85861.0,85988.0,1110.16662
2025-11-24 13:48:06.136,85986.0,86561.0,85940.0,86126.0,1525.13589
2025-11-24 14:48:06.136,86127.0,86667.0,85231.0,86085.0,4582.72051
2025-11-24 15:48:06.136,86085.0,86708.0,85865.0,86621.0,3734.82332
2025-11-24 16:48:06.136,86622.0,87699.0,86621.0,87127.0,5261.82317
2025-11-24 17:48:06.136,87127.0,88408.0,86902.0,88307.0,2677.36354
2025-11-24 18:48:06.136,88308.0,88676.0,88140.0,88673.0,2964.22759
2025-11-24 19:48:06.136,88672.0,88796.0,88081.0,88291.0,2216.04039
2025-11-24 20:48:06.136,88290.0,89165.0,88290.0,89026.0,2825.16825
2025-11-24 21:48:06.136,89022.0,89071.0,88656.0,88715.0,1751.09686
2025-11-24 22:48:06.136,88713.0,89048.0,88519.0,88565.0,1240.38759
2025-11-24 23:48:06.136,88564.0,88638.0,88189.0,88232.0,619.4284
2025-11-25 00:48:06.136,88233.0,88234.0,87823.0,88051.0,902.18582
2025-11-25 01:48:06.136,88053.0,88142.0,87655.0,87676.0,882.50078
2025-11-25 02:48:06.136,87676.0,87901.0,87416.0,87862.0,1095.12511
2025-11-25 03:48:06.136,87862.0,87990.0,87496.0,87767.0,918.07849
2025-11-25 04:48:06.136,87768.0,88473.0,87746.0,88299.0,768.75062
2025-11-25 05:48:06.136,88300.0,88300.0,87877.0,88049.0,1347.63595
2025-11-25 06:48:06.136,88049.0,88089.0,87728.0,87950.0,1289.18267
2025-11-25 07:48:06.136,87951.0,87989.0,87291.0,87346.0,709.73265
2025-11-25 08:48:06.136,87346.0,87561.0,86934.0,86959.0,1036.81101
2025-11-25 09:48:06.136,86958.0,87233.0,86637.0,87201.0,1707.1186
2025-11-25 10:48:06.136,87202.0,87385.0,86909.0,87364.0,444.81706
2025-11-25 11:48:06.136,87365.0,87507.0,87271.0,87313.0,699.14823
2025-11-25 12:48:06.136,87314.0,87721.0,87314.0,87476.0,602.87251
2025-11-25 13:48:06.136,87476.0,87680.0,86801.0,87030.0,2188.22336
2025-11-25 14:48:06.136,87031.0,87269.0,86050.0,86708.0,3074.26087
2025-11-25 15:48:06.136,86707.0,87276.0,86147.0,86944.0,2913.72881
2025-11-25 16:48:06.136,86945.0,87258.0,86675.0,87093.0,2306.31406
2025-11-25 17:48:06.136,87092.0,88127.0,87016.0,87592.0,2353.01523
2025-11-25 18:48:06.136,87591.0,87809.0,87185.0,87199.0,1631.84167
2025-11-25 19:48:06.136,87198.0,87301.0,86129.0,86854.0,3498.33195
2025-11-25 20:48:06.136,86855.0,87436.0,86668.0,87377.0,2453.00061
2025-11-25 21:48:06.136,87374.0,87415.0,86931.0,86984.0,2010.57577
2025-11-25 22:48:06.136,86979.0,87668.0,86525.0,87593.0,3532.15927
2025-11-25 23:48:06.136,87592.0,87857.0,87280.0,87332.0,1710.79576
2025-11-26 00:48:06.136,87331.0,87743.0,87322.0,87544.0,1804.02553
2025-11-26 01:48:06.136,87544.0,88232.0,87318.0,87891.0,1666.03954
2025-11-26 02:48:06.136,87891.0,88069.0,87631.0,87684.0,938.21553
2025-11-26 03:48:06.136,87678.0,87857.0,87029.0,87079.0,1456.95369
2025-11-26 04:48:06.136,87080.0,87331.0,86847.0,87197.0,1031.58463
2025-11-26 05:48:06.136,87196.0,87708.0,87183.0,87486.0,967.74601
2025-11-26 06:48:06.136,87486.0,87875.0,87408.0,87781.0,694.2058
2025-11-26 07:48:06.136,87781.0,87943.0,87667.0,87914.0,647.39746
2025-11-26 08:48:06.136,87908.0,87914.0,87378.0,87379.0,597.76971
2025-11-26 09:48:06.136,87379.0,87405.0,86718.0,86798.0,920.751
2025-11-26 10:48:06.136,86798.0,87027.0,86622.0,86923.0,927.29805
2025-11-26 11:48:06.136,86923.0,87068.0,86816.0,87057.0,262.20929
2025-11-26 12:48:06.136,87056.0,87142.0,86207.0,86615.0,1495.83386
2025-11-26 13:48:06.136,86614.0,87116.0,86527.0,87101.0,2071.75545
2025-11-26 14:48:06.136,87102.0,87636.0,86765.0,86842.0,2473.8234
2025-11-26 15:48:06.136,86845.0,87319.0,86653.0,86936.0,1405.76491
2025-11-26 16:48:06.136,86935.0,87899.0,86930.0,87778.0,2646.12361
2025-11-26 17:48:06.136,87780.0,89900.0,87669.0,89773.0,5169.97634
2025-11-26 18:48:06.136,89774.0,90371.0,89605.0,90099.0,3838.71996
2025-11-26 19:48:06.136,90099.0,90153.0,89688.0,89916.0,1230.44092
2025-11-26 20:48:06.136,89917.0,90083.0,89453.0,89808.0,1604.42955
2025-11-26 21:48:06.136,89809.0,90421.0,89755.0,90133.0,1135.89173
2025-11-26 22:48:06.136,90133.0,90602.0,90064.0,90341.0,806.19083
2025-11-26 23:48:06.136,90337.0,90560.0,90252.0,90420.0,565.0333
2025-11-27 00:48:06.136,90421.0,90541.0,90026.0,90419.0,763.75516
2025-11-27 01:48:06.136,90420.0,91210.0,90330.0,91087.0,1081.59562
2025-11-27 02:48:06.136,91086.0,91852.0,90832.0,91330.0,3219.81949
2025-11-27 03:48:06.136,91331.0,91572.0,91004.0,91049.0,908.9429
2025-11-27 04:48:06.136,91049.0,91316.0,91008.0,91239.0,875.39349
2025-11-27 05:48:06.136,91240.0,91524.0,90845.0,90922.0,2137.76625
2025-11-27 06:48:06.136,90923.0,91412.0,90922.0,91200.0,816.73687
2025-11-27 07:48:06.136,91200.0,91469.0,91100.0,91370.0,324.57399
2025-11-27 08:48:06.136,91371.0,91482.0,91181.0,91448.0,567.2298
2025-11-27 09:48:06.136,91449.0,91911.0,91437.0,91524.0,1030.39956
2025-11-27 10:48:06.136,91526.0,91700.0,91303.0,91570.0,1092.54131
2025-11-27 11:48:06.136,91571.0,91571.0,91255.0,91331.0,592.76783
2025-11-27 12:48:06.136,91331.0,91414.0,90901.0,90930.0,1070.70028
2025-11-27 13:48:06.136,90930.0,91031.0,90409.0,90805.0,1581.29601
2025-11-27 14:48:06.136,90806.0,90937.0,90525.0,90749.0,1239.99908
2025-11-27 15:48:06.136,90745.0,90937.0,90600.0,90916.0,1323.02369
2025-11-27 16:48:06.136,90916.0,91515.0,90810.0,91440.0,1368.96355
2025-11-27 17:48:06.136,91440.0,91606.0,91285.0,91454.0,1472.88926
2025-11-27 18:48:06.136,91454.0,91822.0,91321.0,91755.0,1088.67541
2025-11-27 19:48:06.136,91756.0,91756.0,91469.0,91489.0,780.33215
2025-11-27 20:48:06.136,91489.0,91560.0,91351.0,91391.0,474.70561
2025-11-27 21:48:06.136,91392.0,91560.0,91182.0,91352.0,684.46709
2025-11-27 22:48:06.136,91352.0,91569.0,91064.0,91293.0,1097.31242
2025-11-27 23:48:06.136,91291.0,91538.0,91173.0,91310.0,888.5729
2025-11-28 00:48:06.136,91310.0,91388.0,91027.0,91156.0,489.95952
2025-11-28 01:48:06.136,91156.0,91158.0,90751.0,90753.0,719.64967
2025-11-28 02:48:06.136,90754.0,91099.0,90611.0,91042.0,770.22929
2025-11-28 03:48:06.136,91043.0,91265.0,90958.0,91161.0,431.23807
2025-11-28 04:48:06.136,91162.0,91454.0,91092.0,91399.0,429.0817
2025-11-28 05:48:06.136,91396.0,91700.0,91276.0,91605.0,1100.54559
2025-11-28 06:48:06.136,91605.0,91606.0,91154.0,91304.0,1317.22539
2025-11-28 07:48:06.136,91303.0,91560.0,90842.0,90893.0,1050.40088
2025-11-28 08:48:06.136,90893.0,91686.0,90879.0,91654.0,888.17274
2025-11-28 09:48:06.136,91650.0,91830.0,91419.0,91582.0,407.08557
2025-11-28 10:48:06.136,91582.0,91844.0,91458.0,91824.0,518.1521
2025-11-28 11:48:06.136,91824.0,92019.0,91048.0,91418.0,1457.78524
2025-11-28 12:48:06.136,91418.0,91692.0,91387.0,91489.0,727.24722
2025-11-28 13:48:06.136,91490.0,92650.0,91362.0,92347.0,2190.99388
2025-11-28 14:48:06.136,92348.0,93089.0,91812.0,92231.0,3930.3154
2025-11-28 15:48:06.136,92232.0,92762.0,91922.0,92312.0,2311.90693
2025-11-28 16:48:06.136,92311.0,92332.0,90823.0,90882.0,3640.2301
2025-11-28 17:48:06.136,90882.0,91130.0,90147.0,90532.0,3794.74664
2025-11-28 18:48:06.136,90531.0,90924.0,90378.0,90789.0,1229.9008
2025-11-28 19:48:06.136,90785.0,91160.0,90756.0,91103.0,756.07086
2025-11-28 20:48:06.136,91103.0,91175.0,90813.0,91146.0,660.35046
2025-11-28 21:48:06.136,91146.0,91195.0,90819.0,90820.0,469.64128
2025-11-28 22:48:06.136,90821.0,91117.0,90654.0,91086.0,893.97587
2025-11-28 23:48:06.136,91073.0,91146.0,90823.0,90842.0,759.47967
2025-11-29 00:48:06.136,90842.0,90931.0,90716.0,90832.0,606.36778
2025-11-29 01:48:06.136,90831.0,91064.0,90740.0,90827.0,613.27424
2025-11-29 02:48:06.136,90828.0,90879.0,90490.0,90761.0,707.67119
2025-11-29 03:48:06.136,90761.0,90825.0,90625.0,90636.0,170.44931
2025-11-29 04:48:06.136,90637.0,90874.0,90509.0,90863.0,332.39864
2025-11-29 05:48:06.136,90864.0,90889.0,90675.0,90709.0,257.16013
2025-11-29 06:48:06.136,90709.0,90791.0,90251.0,90526.0,1116.82199
2025-11-29 07:48:06.136,90527.0,90630.0,90319.0,90523.0,659.0623
2025-11-29 08:48:06.136,90523.0,90684.0,90425.0,90578.0,288.90103
2025-11-29 09:48:06.136,90579.0,90629.0,90457.0,90513.0,181.85716
2025-11-29 10:48:06.136,90513.0,90597.0,90329.0,90506.0,481.85712
2025-11-29 11:48:06.136,90506.0,90643.0,90405.0,90633.0,321.63848
2025-11-29 12:48:06.136,90633.0,90779.0,90478.0,90580.0,513.57223
2025-11-29 13:48:06.136,90579.0,90773.0,90546.0,90739.0,466.18654
2025-11-29 14:48:06.136,90739.0,90740.0,90577.0,90578.0,286.22356
2025-11-29 15:48:06.136,90578.0,91071.0,90578.0,91024.0,620.65471
